x,y,f
1596.5965965965966,-2.906732349709272,3
1601.6016016016015,-2.82388651659301,3
1606.6066066066066,-2.7159254987484283,3
1611.6116116116116,-2.583809483817992,3
1616.6166166166165,-2.4287134900284486,3
1621.6216216216217,-2.2520169157573555,3
1626.6266266266266,-2.0552912714577265,3
1631.6316316316315,-1.840286202806185,3
1636.6366366366367,-1.6089139297087907,3
1641.6416416416416,-1.363232239339998,3
1646.6466466466466,-1.1054261844355004,3
1651.6516516516517,-0.8377886498825202,3
1656.6566566566567,-0.5626999601307368,3
1661.6616616616616,-0.28260670899610396,3
1666.6666666666667,-1.4570470618705471e-12,3
1671.6716716716717,0.2826067089823374,3
1676.6766766766766,0.5626999601171542,3
1681.6816816816818,0.837788649879722,3
1686.6866866866867,1.1054261844327915,3
1691.6916916916916,1.3632322393276803,3
1696.6966966966968,1.6089139297155426,3
1701.7017017017017,1.8402862027952644,3
1706.7067067067067,2.0552912714476532,3
1711.7117117117118,2.252016915762641,3
1716.7167167167167,2.428713490020331,3
1721.7217217217217,2.5838094838165113,3
1726.7267267267268,2.7159254987471906,3
1731.7317317317318,2.8238865165883418,3
1736.7367367367367,2.9067323497058513,3
1741.7417417417416,2.963726180819048,3
1746.7467467467468,2.9943611161139074,3
1751.7517517517517,2.998364693487464,3
1756.7567567567567,2.9757013057775,3
1761.7617617617618,2.9265725174468207,3
1766.7667667667668,2.8514152719018946,3
1771.7717717717717,2.750898005389678,3
1776.7767767767768,2.6259147020349825,3
1781.7817817817818,2.4775769428919143,3
1786.7867867867867,2.307204019723823,3
1791.7917917917919,2.1163112014381795,3
1796.7967967967968,1.906596257532796,3
1801.8018018018017,1.6799243584116472,3
1806.806806806807,1.4383114868644216,3
1811.8118118118118,1.1839065082453812,3
1816.8168168168168,0.9189720588372122,3
1821.821821821822,0.6458644222303611,3
1826.8268268268268,0.36701257312947516,3
1831.8318318318318,0.08489657426432175,3
1836.836836836837,-0.19797448088761227,3
1841.8418418418419,-0.4790847833496702,3
1846.8468468468468,-0.7559341841435369,3
1851.851851851852,-1.0260604299868803,3
1856.856856856857,-1.2870610621775787,3
1861.8618618618618,-1.5366147838511892,3
1866.8668668668668,-1.7725021050109515,3
1871.871871871872,-1.9926250824111105,3
1876.8768768768768,-2.195025978300431,3
1881.8818818818818,-2.3779046722214936,3
1886.886886886887,-2.5396346709875592,3
1891.8918918918919,-2.6787775744468987,3
1896.8968968968968,-2.7940958683784336,3
1901.901901901902,-2.8845639307407756,3
1906.906906906907,-2.9493771533868793,3
1911.9119119119118,-2.987959098117281,3
1916.916916916917,-2.99996662342714,3
1921.921921921922,-2.9852929363506533,3
1926.9269269269269,-2.9440685422602213,3
1931.931931931932,-2.876660084173015,3
1936.936936936937,-2.78366708188796,3
1941.9419419419419,-2.6659165999647305,3
1946.946946946947,-2.524455891896891,3
1951.951951951952,-2.360543086110483,3
1956.956956956957,-2.1756359962908096,3
1961.961961961962,-1.9713791558009528,3
1966.966966966967,-1.7495891916286832,3
1971.971971971972,-1.5122386673836716,3
1976.976976976977,-1.2614385397971977,3
1981.981981981982,-0.9994193842350376,3
1986.986986986987,-0.728511556143996,3
1991.9919919919919,-0.4511244654492993,3
1996.996996996997,-0.1697251475580284,3
2002.002002002002,0.11318367803040692,3
2007.007007007007,0.39508586650207755,3
2012.012012012012,0.6734742259088958,3
2017.017017017017,0.9458728157236521,3
2022.022022022022,1.2098589674500262,3
2027.027027027027,1.4630848314398717,3
2032.032032032032,1.7032982582839022,3
2037.037037037037,1.9283628290601116,3
2042.042042042042,2.1362768562941703,3
2047.047047047047,2.3251911866403665,3
2052.052052052052,2.4934256469489626,3
2057.057057057057,2.6394839874513307,3
2062.062062062062,2.762067189160623,3
2067.067067067067,2.860085017127548,3
2072.072072072072,2.9326657168399426,3
2077.077077077077,2.9791637674194704,3
2082.0820820820823,2.9991656228113754,3
2087.087087087087,2.992493389782808,3
2092.092092092092,2.9592064100889743,3
2097.097097097097,2.899600732676747,3
2102.102102102102,2.8142064806917233,3
2107.107107107107,2.7037831366414724,3
2112.1121121121123,2.569312787672632,3
2117.1171171171172,2.4119913911047286,3
2122.122122122122,2.2332181376690343,3
2127.127127127127,2.0345830074474853,3
2132.132132132132,1.8178526287936916,3
2137.137137137137,1.5849545662591642,3
2142.1421421421423,1.3379601770570215,3
2147.1471471471473,1.0790661889346247,3
2152.152152152152,0.810575162651517,3
2157.157157157157,0.5348750134732035,3
2162.162162162162,0.2544177734466333,3
2167.167167167167,-0.028302216658425996,3
2172.1721721721724,-0.31077049150017527,3
2177.1771771771773,-0.5904748244074198,3
2182.1821821821823,-0.864927570821743,3
2187.187187187187,-1.1316877929140665,3
2192.192192192192,-1.3883829688888674,3
2197.197197197197,-1.6327300938831721,3
2202.202202202202,-1.8625559845196402,3
2207.2072072072074,-2.075816606939764,3
2212.2122122122123,-2.2706152560220225,3
2217.2172172172172,-2.4452194244529166,3
2222.222222222222,-2.5980762113487064,3
2227.227227227227,-2.727826133438209,3
2232.232232232232,-2.8333152161400568,3
2237.2372372372374,-2.913605256814786,3
2242.2422422422424,-2.9679821689596695,3
2247.2472472472473,-2.9959623332291283,3
2252.252252252252,-2.997296898614203,3
2257.257257257257,-2.9719739957086806,3
2262.262262262262,-2.9202188422734467,3
2267.2672672672675,-2.8424917401616088,3
2272.2722722722724,-2.7394839815189846,3
2277.2772772772773,-2.6121117004949754,3
2282.2822822822823,-2.461507725320267,3
2287.287287287287,-2.2890115031269755,3
2292.292292292292,-2.0961571870701654,3
2297.2972972972975,-1.8846599918834406,3
2302.3023023023025,-1.6564009390547132,3
2307.3073073073074,-1.4134101272434898,3
2312.3123123123123,-1.1578486769994614,3
2317.3173173173172,-0.8919895100145914,3
2322.322322322322,-0.6181971342475837,3
2327.327327327327,-0.3389066142990096,3
2332.3323323323325,-0.05660191434252902,3
2337.3373373373374,0.22620619373719297,3
2342.3423423423424,0.5070024609565515,3
2347.3473473473473,0.7832895312283359,3
2352.352352352352,1.0526101525471554,3
2357.357357357357,1.3125690313649696,3
2362.3623623623625,1.5608541359400623,3
2367.3673673673675,1.795257259169127,3
2372.3723723723724,2.0136936580200047,3
2377.3773773773773,2.2142205948951723,3
2382.3823823823823,2.3950546160221213,3
2387.387387387387,2.5545874131880137,3
2392.3923923923926,2.6914001278269453,3
2397.3973973973975,2.80427597000178,3
2402.4024024024025,2.892211040448939,3
2407.4074074074074,2.954423259037101,3
2412.4124124124123,2.9903593204696475,3
2417.4174174174173,2.9996996153004907,3
2422.4224224224226,2.9823610724692236,3
2427.4274274274276,2.93849789814206,3
2432.4324324324325,2.8685002042156116,3
2437.4374374374374,2.7729905387371154,3
2442.4424424424424,2.6528183490322585,3
2447.4474474474473,2.509052426903784,3
2452.4524524524522,2.342971402944536,3
2457.4574574574576,2.1560523745973548,3
2462.4624624624626,1.9499577691678065,3
2467.4674674674675,1.7265205583163123,3
2472.4724724724724,1.4877279560594285,3
2477.4774774774774,1.2357037447377146,3
2482.4824824824823,0.9726893864788531,3
2487.4874874874877,0.7010240878971025,3
2492.4924924924926,0.423123995778278,3
2497.4974974974975,0.1414607080595563,3
2502.5025025025025,-0.14146070805519,3
2507.5075075075074,-0.42312399577395055,3
2512.5125125125123,-0.7010240878716287,3
2517.5175175175177,-0.9726893864540691,3
2522.5225225225226,-1.2357037447337316,3
2527.5275275275276,-1.4877279560556325,3
2532.5325325325325,-1.7265205583127377,3
2537.5375375375374,-1.9499577691478964,3
2542.5425425425424,-2.1560523745943154,3
2547.5475475475478,-2.3429714029418065,3
2552.5525525525527,-2.509052426901387,3
2557.5575575575576,-2.652818349030217,3
2562.5625625625626,-2.772990538727118,3
2567.5675675675675,-2.8685002042143317,3
2572.5725725725724,-2.93849789814118,3
2577.5775775775774,-2.9823610724687506,3
2582.5825825825827,-2.999699615300429,3
2587.5875875875877,-2.9903593204717462,3
2592.5925925925926,-2.95442325903786,3
2597.5975975975975,-2.8922110404501,3
2602.6026026026025,-2.804275970003333,3
2607.6076076076074,-2.6914001278385182,3
2612.612612612613,-2.55458741320175,3
2617.6176176176177,-2.395054616024754,3
2622.6226226226227,-2.2142205948981215,3
2627.6276276276276,-2.0136936580232447,3
2632.6326326326325,-1.7952572591901172,3
2637.6376376376375,-1.5608541359624362,3
2642.642642642643,-1.3125690313689002,3
2647.647647647648,-1.0526101525512486,3
2652.6526526526527,-0.7832895312325554,3
2657.6576576576576,-0.5070024609823736,3
2662.6626626626626,-0.2262061937633174,3
2667.6676676676675,0.05660191433815865,3
2672.672672672673,0.3389066142946664,3
2677.677677677678,0.6181971342433064,3
2682.6826826826828,0.8919895099895772,3
2687.6876876876877,1.1578486769752923,3
2692.6926926926926,1.4134101272396342,3
2697.6976976976975,1.6564009390510686,3
2702.7027027027025,1.8846599918800395,3
2707.707707707708,2.0961571870670386,3
2712.712712712713,2.2890115031100406,3
2717.7177177177177,2.4615077253177686,3
2722.7227227227227,2.6121117004928256,3
2727.7277277277276,2.7394839815172034,3
2732.7327327327325,2.842491740153231,3
2737.737737737738,2.920218842267445,3
2742.742742742743,2.971973995708084,3
2747.747747747748,2.9972968986140174,3
2752.7527527527527,2.995962333229355,3
2757.7577577577576,2.9679821689634873,3
2762.7627627627626,2.9136052568158277,3
2767.767767767768,2.833315216141494,3
2772.772772772773,2.7278261334400282,3
2777.777777777778,2.598076211350892,3
2782.7827827827828,2.445219424468095,3
2787.7877877877877,2.270615256024879,3
2792.7927927927926,2.0758166069429196,3
2797.797797797798,1.8625559845230668,3
2802.802802802803,1.6327300938868392,3
2807.807807807808,1.3883829689120917,3
2812.812812812813,1.1316877929181146,3
2817.8178178178177,0.8649275708259285,3
2822.8228228228227,0.5904748244117054,3
2827.8278278278276,0.3107704915262334,3
2832.832832832833,0.028302216684623842,3
2837.837837837838,-0.25441777342052874,3
2842.842842842843,-0.5348750134689024,3
2847.847847847848,-0.8105751626473084,3
2852.8528528528527,-1.0790661889305462,3
2857.8578578578577,-1.3379601770335725,3
2862.862862862863,-1.5849545662369198,3
2867.867867867868,-1.8178526287902144,3
2872.872872872873,-2.034583007444273,3
2877.877877877878,-2.2332181376661158,3
2882.8828828828828,-2.4119913910891495,3
2887.8878878878877,-2.5693127876703756,3
2892.892892892893,-2.7037831366395784,3
2897.897897897898,-2.8142064806902085,3
2902.902902902903,-2.8996007326756255,3
2907.907907907908,-2.9592064100846684,3
2912.912912912913,-2.992493389782499,3
2917.9179179179177,-2.9991656228114785,3
2922.922922922923,-2.9791637674199847,3
2927.927927927928,-2.9326657168408636,3
2932.932932932933,-2.8600850171354555,3
2937.937937937938,-2.7620671891623294,3
2942.942942942943,-2.639483987453408,3
2947.947947947948,-2.493425646951393,3
2952.9529529529527,-2.3251911866569213,3
2957.957957957958,-2.136276856297239,3
2962.962962962963,-1.92836282906346,3
2967.967967967968,-1.7032982582875005,3
2972.972972972973,-1.4630848314436877,3
2977.977977977978,-1.2098589674740003,3
2982.982982982983,-0.9458728157485148,3
2987.987987987988,-0.6734742259131554,3
2992.992992992993,-0.39508586650641064,3
2997.997997997998,-0.11318367803477494,3
3003.003003003003,0.16972514753187137,3
3008.008008008008,0.45112446542339824,3
3013.013013013013,0.7285115561185813,3
3018.018018018018,0.999419384230916,3
3023.023023023023,1.261438539813036,3
3028.028028028028,1.5122386673798962,3
3033.033033033033,1.749589191607401,3
3038.038038038038,1.971379155797658,3
3043.043043043043,2.175635996272771,3
3048.0480480480483,2.3605430861212566,3
3053.053053053053,2.5244558919063227,3
3058.058058058058,2.6659165999527152,3
3063.063063063063,2.78366708188633,3
3068.068068068068,2.876660084171774,3
3073.073073073073,2.944068542259381,3
3078.078078078078,2.985292936348062,3
3083.0830830830832,2.9999666234271194,3
3088.088088088088,2.987959098117672,3
3093.093093093093,2.949377153387679,3
3098.098098098098,2.8845639307419764,3
3103.103103103103,2.7940958683879726,3
3108.108108108108,2.6787775744586932,3
3113.1131131131133,2.539634670989886,3
3118.118118118118,2.3779046722241586,3
3123.123123123123,2.195025978303411,3
3128.128128128128,1.9926250824306955,3
3133.133133133133,1.7725021050320886,3
3138.138138138138,1.5366147838736905,3
3143.1431431431433,1.2870610621815273,3
3148.1481481481483,1.0260604299704763,3
3153.153153153153,0.7559341841688905,3
3158.158158158158,0.47908478337553295,3
3163.163163163163,0.1979744808919739,3
3168.168168168168,-0.08489657423813324,3
3173.1731731731734,-0.3670125731468008,3
3178.1781781781783,-0.6458644222260924,3
3183.1831831831832,-0.9189720588122727,3
3188.188188188188,-1.183906508241365,3
3193.193193193193,-1.4383114868605855,3
3198.198198198198,-1.6799243584080257,3
3203.203203203203,-1.9065962575125686,3
3208.2082082082084,-2.1163112014350816,3
3213.2132132132133,-2.307204019721029,3
3218.218218218218,-2.477576942889449,3
3223.223223223223,-2.6259147020328686,3
3228.228228228228,-2.7508980053792254,3
3233.233233233233,-2.8514152718937518,3
3238.2382382382384,-2.9265725174458592,3
3243.2432432432433,-2.975701305776945,3
3248.2482482482483,-2.9983646934873196,3
3253.253253253253,-2.9943611161155133,3
3258.258258258258,-2.9637261808231097,3
3263.263263263263,-2.906732349712333,3
3268.2682682682685,-2.823886516586133,3
3273.2732732732734,-2.7159254987444115,3
3278.2782782782783,-2.583809483824278,3
3283.2832832832833,-2.428713490029304,3
3288.288288288288,-2.252016915765529,3
3293.293293293293,-2.0552912714587874,3
3298.2982982982985,-1.8402862027900972,3
3303.3033033033034,-1.608913929719232,3
3308.3083083083084,-1.3632322393412961,3
3313.3133133133133,-1.105426184436855,3
3318.3183183183182,-0.8377886498839193,3
3323.323323323323,-0.5626999601536085,3
3328.3283283283286,-0.28260670898668916,3
3333.3333333333335,-2.9140941237410942e-12,3
3338.3383383383384,0.28260670898088686,3
3343.3433433433433,0.5626999601264432,3
3348.3483483483483,0.8377886498573636,3
3353.353353353353,1.1054261844111448,3
3358.358358358358,1.3632322393166603,3
3363.3633633633635,1.608913929714313,3
3368.3683683683685,1.8402862028027331,3
3373.3733733733734,2.0552912714545424,3
3378.3783783783783,2.2520169157472574,3
3383.3833833833833,2.4287134900130694,3
3388.388388388388,2.5838094838102252,3
3393.3933933933936,2.7159254987512074,3
3398.3983983983985,2.823886516591534,3
3403.4034034034034,2.9067323497054907,3
3408.4084084084084,2.9637261808188224,3
3413.4134134134133,2.994361116113818,3
3418.4184184184182,2.9983646934875123,3
3423.4234234234236,2.9757013057749124,3
3428.4284284284286,2.926572517447141,3
3433.4334334334335,2.8514152719023476,3
3438.4384384384384,2.750898005390259,3
3443.4434434434434,2.625914702035687,3
3448.4484484484483,2.4775769429050443,3
3453.4534534534537,2.3072040197247543,3
3458.4584584584586,2.1163112014392125,3
3463.4634634634635,1.9065962575339213,3
3468.4684684684685,1.6799243584128547,3
3473.4734734734734,1.4383114868848557,3
3478.4784784784783,1.1839065082667761,3
3483.4834834834833,0.9189720588385992,3
3488.4884884884887,0.6458644222531,3
3493.4934934934936,0.3670125731525852,3
3498.4984984984985,0.08489657426577821,3
3503.5035035035035,-0.1979744808643781,3
3508.5085085085084,-0.4790847833482318,3
3513.5135135135133,-0.7559341841421268,3
3518.5185185185187,-1.0260604299649996,3
3523.5235235235236,-1.2870610621762626,3
3528.5285285285286,-1.536614783849938,3
3533.5335335335335,-1.7725021050097762,3
3538.5385385385384,-1.9926250824100213,3
3543.5435435435434,-2.195025978299438,3
3548.5485485485488,-2.377904672220605,3
3553.5535535535537,-2.5396346709867834,3
3558.5585585585586,-2.6787775744462423,3
